round,config,posRMSE,posMax,att_r,att_p,att_y,n,coverage,gt_dist,valid,converged,acc_cov,gyr_cov,b_acc_cov,b_gyr_cov,imu_int_frame,img_point_cov,patch_size,patch_pyr_level,vio_max_iter,inv_expo_cov,exposure_est_en,imu_time_offset,img_time_offset,lidar_time_offset,dept_err,beam_err,dept_err_rel,min_eigen_value,voxel_size,max_layer,max_points_num,lio_max_iter,point_filter_num,filter_size_surf,blind,gravity_align_en
v7,fs025_vox05_v1000_be005_pf3_mp100_ga0,0.9257,2.4581,0.702,1.028,3.353,457,0.935,5.041,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.5,1,100,5,3,0.25,0.2,False
v5,lo_v100_bhi_l000_d03,0.9265,1.9616,1.174,0.859,5.905,458,0.935,5.034,0,0,0.1,0.1,0.005,0.005,30,100,8,4,5,0.1,True,0.0,0.0,0.0,0.02,0.05,0.03,0.0025,0.5,2,50,5,1,0.1,0.2,True
v6,imhi_v100_l010_d01_vox08_fs005_ml1,0.934,2.9821,4.859,4.951,63.596,411,0.936,5.033,0,0,1.5,1.0,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.01,0.0025,0.8,1,50,5,1,0.05,0.2,True
v7,fs025_vox05_v1000_be010_pf3_mp50_ga1,0.9352,3.6229,1.091,2.921,3.032,457,0.935,5.033,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.1,0.01,0.0025,0.5,1,50,5,3,0.25,0.2,True
v5,hi_v100_bhi_l000_d03,0.9493,1.9636,2.09,2.47,36.062,453,0.923,5.032,0,0,1.5,1.0,0.005,0.005,30,100,8,4,5,0.1,True,0.0,0.0,0.0,0.02,0.05,0.03,0.0025,0.5,2,50,5,1,0.1,0.2,True
v7,fs020_vox05_v100_be002_pf3_mp50_ga0,0.966,3.5161,1.278,1.855,4.823,452,0.936,5.034,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.02,0.01,0.0025,0.5,1,50,5,3,0.2,0.2,False
v8,fs018_vox040_mp50_ps4_pl4_if30,0.9835,3.5923,1.448,3.992,7.85,451,0.93,5.034,0,0,0.1,0.1,0.0005,0.0005,30,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.4,1,50,5,3,0.18,0.2,True
v6,imlo_v100_l005_d00_vox08_fs005_ml2,0.9934,2.2107,1.931,2.953,62.569,454,0.95,5.036,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.0,0.0025,0.8,2,50,5,1,0.05,0.2,True
v6,imlo_v1000_l010_d01_vox05_fs020_ml1,0.9947,4.4252,1.303,0.736,6.569,457,0.935,5.044,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.01,0.0025,0.5,1,50,5,1,0.2,0.2,True
v8,fs018_vox040_mp100_ps8_pl2_if50,1.0025,4.4857,1.256,2.569,3.474,451,0.935,5.038,0,0,0.1,0.1,0.0005,0.0005,50,100,8,2,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.4,1,100,5,3,0.18,0.2,True
v6,imlo_v1000_l010_d01_vox08_fs005_ml3,1.0027,3.1483,3.011,2.73,70.804,458,0.935,5.04,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.01,0.0025,0.8,3,50,5,1,0.05,0.2,True
v5,mid_v1000_bhi_l000_d03,1.0146,2.5199,2.002,2.407,14.455,451,0.936,5.033,0,0,0.5,0.3,0.005,0.005,30,1000,8,4,5,0.1,True,0.0,0.0,0.0,0.02,0.05,0.03,0.0025,0.5,2,50,5,1,0.1,0.2,True
v8,fs018_vox030_mp100_ps8_pl4_if50,1.0157,4.3299,1.886,2.311,6.252,451,0.922,5.033,0,0,0.1,0.1,0.0005,0.0005,50,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.3,1,100,5,3,0.18,0.2,True
v8,fs015_vox025_mp100_ps4_pl4_if20,1.0287,3.8754,1.193,1.317,7.198,457,0.946,5.033,0,0,0.1,0.1,0.0005,0.0005,20,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.25,1,100,5,3,0.15,0.2,True
v7,fs025_vox03_v1000_be010_pf3_mp50_ga1,1.0693,3.9493,0.905,1.724,8.388,458,0.936,5.038,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.1,0.01,0.0025,0.3,1,50,5,3,0.25,0.2,True
v7,fs020_vox05_v1000_be005_pf1_mp100_ga1,1.0706,3.83,1.768,1.534,5.638,451,0.923,5.04,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.5,1,100,5,1,0.2,0.2,True
v8,fs020_vox040_mp100_ps4_pl4_if50,1.0953,6.726,1.369,1.403,5.777,457,0.935,5.033,0,0,0.1,0.1,0.0005,0.0005,50,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.4,1,100,5,3,0.2,0.2,True
v6,imhi_v1000_l010_d00_vox08_fs005_ml1,1.109,2.4882,6.616,5.561,32.417,457,0.935,5.033,0,0,1.5,1.0,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.0,0.0025,0.8,1,50,5,1,0.05,0.2,True
v7,fs025_vox03_v100_be002_pf3_mp50_ga0,1.1148,6.5987,2.332,2.097,6.726,457,0.935,5.035,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.02,0.01,0.0025,0.3,1,50,5,3,0.25,0.2,False
v8,fs020_vox030_mp100_ps4_pl4_if20,1.1212,5.3501,1.403,3.11,7.524,451,0.923,5.041,0,0,0.1,0.1,0.0005,0.0005,20,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.3,1,100,5,3,0.2,0.2,True
v5,mid_v100_blo_l000_d02,1.1399,2.2875,2.006,3.011,67.085,452,0.924,5.028,0,0,0.5,0.3,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,0.0,0.02,0.05,0.02,0.0025,0.5,2,50,5,1,0.1,0.2,True
v6,imhi_v1000_l005_d01_vox08_fs005_ml1,1.1546,2.7274,6.58,5.437,76.829,462,0.949,5.026,0,0,1.5,1.0,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.8,1,50,5,1,0.05,0.2,True
v8,fs020_vox025_mp50_ps4_pl4_if30,1.1578,3.9635,1.562,1.386,14.095,463,0.936,5.037,0,0,0.1,0.1,0.0005,0.0005,30,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.25,1,50,5,3,0.2,0.2,True
v7,fs025_vox05_v100_be002_pf3_mp50_ga1,1.1625,9.4748,3.461,4.385,3.905,457,0.935,5.035,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.02,0.01,0.0025,0.5,1,50,5,3,0.25,0.2,True
v8,fs020_vox040_mp100_ps4_pl4_if20,1.1764,4.5839,0.905,1.623,6.198,465,0.944,5.038,0,0,0.1,0.1,0.0005,0.0005,20,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.4,1,100,5,3,0.2,0.2,True
v7,fs015_vox05_v100_be002_pf3_mp50_ga1,1.1838,5.0662,1.366,2.284,5.143,453,0.925,5.037,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.02,0.01,0.0025,0.5,1,50,5,3,0.15,0.2,True
v5,lo_v1000_blo_l000_d03,1.1976,2.8295,2.02,1.109,5.943,458,0.937,5.049,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,0.0,0.02,0.05,0.03,0.0025,0.5,2,50,5,1,0.1,0.2,True
v6,imlo_v1000_l010_d01_vox08_fs005_ml2,1.2503,4.1167,2.156,3.071,3.832,463,0.95,5.036,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.01,0.0025,0.8,2,50,5,1,0.05,0.2,True
v6,imlo_v100_l010_d00_vox05_fs005_ml2,1.2516,9.7947,2.108,4.028,37.099,460,0.936,5.03,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.0,0.0025,0.5,2,50,5,1,0.05,0.2,True
v7,fs025_vox05_v1000_be002_pf3_mp50_ga0,1.2749,4.4698,1.84,1.628,7.662,457,0.935,5.034,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.02,0.01,0.0025,0.5,1,50,5,3,0.25,0.2,False
v8,fs015_vox040_mp100_ps4_pl4_if50,1.2755,5.9431,1.423,2.526,5.949,457,0.934,5.034,0,0,0.1,0.1,0.0005,0.0005,50,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.4,1,100,5,3,0.15,0.2,True
v6,imhi_v100_l010_d00_vox08_fs005_ml1,1.2957,2.755,7.873,7.16,71.755,449,0.923,5.032,0,0,1.5,1.0,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.0,0.0025,0.8,1,50,5,1,0.05,0.2,True
v6,imlo_v100_l005_d00_vox08_fs020_ml3,1.2957,7.736,3.575,2.032,2.881,460,0.937,5.044,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.0,0.0025,0.8,3,50,5,1,0.2,0.2,True
v8,fs020_vox040_mp100_ps4_pl4_if30,1.3131,6.6365,2.272,1.802,3.665,450,0.922,5.031,0,0,0.1,0.1,0.0005,0.0005,30,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.4,1,100,5,3,0.2,0.2,True
v8,fs020_vox040_mp50_ps8_pl4_if20,1.3494,7.9712,1.325,2.047,12.002,457,0.948,5.016,0,0,0.1,0.1,0.0005,0.0005,20,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.4,1,50,5,3,0.2,0.2,True
v8,fs020_vox025_mp100_ps4_pl4_if50,1.3552,4.9536,1.858,1.58,5.742,457,0.935,5.033,0,0,0.1,0.1,0.0005,0.0005,50,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.25,1,100,5,3,0.2,0.2,True
v8,fs015_vox030_mp50_ps4_pl4_if50,1.3735,5.3776,1.334,3.138,10.986,457,0.935,5.036,0,0,0.1,0.1,0.0005,0.0005,50,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.3,1,50,5,3,0.15,0.2,True
v6,imlo_v1000_l005_d00_vox08_fs005_ml3,1.4234,8.7221,2.873,5.03,6.995,451,0.933,5.031,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.0,0.0025,0.8,3,50,5,1,0.05,0.2,True
v8,fs015_vox030_mp50_ps4_pl4_if30,1.4341,5.2934,2.412,2.345,7.735,457,0.935,5.035,0,0,0.1,0.1,0.0005,0.0005,30,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.3,1,50,5,3,0.15,0.2,True
v6,imlo_v100_l005_d01_vox08_fs005_ml2,1.4792,9.1142,4.114,3.621,70.871,437,0.937,5.025,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.8,2,50,5,1,0.05,0.2,True
v6,imlo_v1000_l010_d00_vox05_fs005_ml3,1.5319,6.0045,1.01,3.62,8.391,459,0.937,5.034,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.0,0.0025,0.5,3,50,5,1,0.05,0.2,True
v6,imlo_v1000_l010_d00_vox08_fs020_ml3,1.5461,5.9105,1.563,1.887,11.102,458,0.949,5.04,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.0,0.0025,0.8,3,50,5,1,0.2,0.2,True
v8,fs015_vox030_mp100_ps4_pl4_if20,1.5603,10.3624,1.858,2.913,3.923,451,0.935,5.032,0,0,0.1,0.1,0.0005,0.0005,20,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.3,1,100,5,3,0.15,0.2,True
v8,fs018_vox025_mp100_ps4_pl4_if50,1.5685,3.7134,1.357,1.611,7.727,450,0.922,5.034,0,0,0.1,0.1,0.0005,0.0005,50,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.25,1,100,5,3,0.18,0.2,True
v6,imhi_v100_l005_d00_vox08_fs005_ml2,1.6111,4.5734,6.531,3.836,66.63,408,0.937,5.039,0,0,1.5,1.0,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.0,0.0025,0.8,2,50,5,1,0.05,0.2,True
v8,fs020_vox030_mp50_ps4_pl4_if30,1.645,6.0503,2.456,2.926,11.565,457,0.935,5.034,0,0,0.1,0.1,0.0005,0.0005,30,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.3,1,50,5,3,0.2,0.2,True
v8,fs018_vox025_mp100_ps4_pl4_if30,1.6459,9.0126,1.382,4.688,10.01,457,0.948,5.033,0,0,0.1,0.1,0.0005,0.0005,30,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.25,1,100,5,3,0.18,0.2,True
v7,fs025_vox05_v100_be005_pf1_mp100_ga1,1.6501,10.1549,2.479,2.553,14.99,450,0.92,5.036,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.5,1,100,5,1,0.25,0.2,True
v7,fs025_vox05_v100_be010_pf3_mp50_ga0,1.6802,8.4846,2.443,6.053,10.454,451,0.918,5.036,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.1,0.01,0.0025,0.5,1,50,5,3,0.25,0.2,False
v6,imlo_v1000_l010_d00_vox05_fs005_ml2,1.6856,6.4723,1.295,3.4,9.769,458,0.951,5.043,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.0,0.0025,0.5,2,50,5,1,0.05,0.2,True
v7,fs015_vox05_v100_be002_pf1_mp100_ga0,1.6872,11.7907,1.985,2.441,8.721,450,0.921,5.033,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.02,0.01,0.0025,0.5,1,100,5,1,0.15,0.2,False
v8,fs018_vox040_mp100_ps8_pl4_if30,1.717,11.3217,3.283,3.422,3.32,451,0.923,5.034,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.4,1,100,5,3,0.18,0.2,True
v6,imhi_v100_l005_d01_vox08_fs005_ml3,1.7226,4.3218,19.765,6.956,73.53,459,0.924,5.037,0,0,1.5,1.0,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.8,3,50,5,1,0.05,0.2,True
v6,imhi_v100_l005_d01_vox08_fs020_ml2,1.7431,5.6488,5.303,3.26,8.041,457,0.946,5.033,0,0,1.5,1.0,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.8,2,50,5,1,0.2,0.2,True
v6,imhi_v1000_l005_d01_vox05_fs005_ml1,1.7648,4.1291,3.492,7.486,57.87,458,0.95,5.027,0,0,1.5,1.0,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.5,1,50,5,1,0.05,0.2,True
v7,fs015_vox03_v100_be002_pf1_mp50_ga1,1.7941,6.1347,2.129,1.816,4.125,456,0.921,5.037,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.02,0.01,0.0025,0.3,1,50,5,1,0.15,0.2,True
v7,fs025_vox05_v1000_be002_pf1_mp50_ga0,1.7954,8.5335,1.37,1.441,4.546,451,0.935,5.033,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.02,0.01,0.0025,0.5,1,50,5,1,0.25,0.2,False
v7,fs025_vox05_v1000_be005_pf3_mp50_ga1,1.8557,7.5073,1.243,1.59,11.849,458,0.938,5.036,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.5,1,50,5,3,0.25,0.2,True
v7,fs020_vox03_v100_be002_pf3_mp50_ga1,1.9143,7.0016,2.499,1.859,4.28,458,0.936,5.027,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.02,0.01,0.0025,0.3,1,50,5,3,0.2,0.2,True
v6,imhi_v1000_l010_d01_vox08_fs005_ml2,1.9326,4.2252,13.233,10.448,15.11,457,0.935,5.041,0,0,1.5,1.0,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.01,0.0025,0.8,2,50,5,1,0.05,0.2,True
v8,fs018_vox025_mp50_ps8_pl4_if30,1.9403,12.1058,3.336,2.48,10.27,451,0.922,5.036,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.25,1,50,5,3,0.18,0.2,True
v7,fs015_vox03_v100_be010_pf1_mp100_ga1,1.9799,10.1962,3.338,3.408,48.584,458,0.937,5.032,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.1,0.01,0.0025,0.3,1,100,5,1,0.15,0.2,True
v7,fs025_vox03_v1000_be002_pf1_mp50_ga1,1.9875,8.3422,0.906,1.169,9.76,460,0.949,5.038,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.02,0.01,0.0025,0.3,1,50,5,1,0.25,0.2,True
v8,fs020_vox030_mp50_ps4_pl4_if20,2.0377,9.3915,1.939,1.851,8.116,451,0.936,5.036,0,0,0.1,0.1,0.0005,0.0005,20,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.3,1,50,5,3,0.2,0.2,True
v6,imlo_v1000_l005_d01_vox08_fs005_ml3,2.0729,7.9575,2.96,6.804,57.647,459,0.936,5.029,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.8,3,50,5,1,0.05,0.2,True
v7,fs020_vox05_v100_be002_pf1_mp50_ga0,2.1337,8.087,3.233,1.747,4.471,459,0.935,5.036,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.02,0.01,0.0025,0.5,1,50,5,1,0.2,0.2,False
v6,imlo_v1000_l005_d01_vox08_fs005_ml2,2.1445,7.1163,2.391,5.978,69.256,458,0.937,5.035,0,0,0.1,0.1,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.8,2,50,5,1,0.05,0.2,True
v7,fs025_vox03_v100_be010_pf3_mp50_ga0,2.1588,12.6421,2.673,1.45,2.537,457,0.935,5.037,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.1,0.01,0.0025,0.3,1,50,5,3,0.25,0.2,False
v6,imhi_v100_l005_d00_vox08_fs005_ml3,2.1731,6.1068,7.69,10.369,66.551,405,0.936,5.034,0,0,1.5,1.0,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.0,0.0025,0.8,3,50,5,1,0.05,0.2,True
v8,fs018_vox030_mp50_ps8_pl4_if30,2.2186,13.8783,2.324,2.367,2.941,457,0.936,5.035,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.3,1,50,5,3,0.18,0.2,True
v6,imlo_v100_l005_d00_vox08_fs005_ml1,2.2976,13.1005,2.172,4.077,66.372,459,0.937,5.038,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.0,0.0025,0.8,1,50,5,1,0.05,0.2,True
v6,imhi_v100_l010_d01_vox08_fs005_ml3,2.3253,6.787,5.158,7.392,64.308,418,0.937,5.03,0,0,1.5,1.0,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.01,0.0025,0.8,3,50,5,1,0.05,0.2,True
v6,imhi_v1000_l010_d00_vox08_fs005_ml3,2.3567,5.3412,4.558,19.764,10.014,460,0.936,5.036,0,0,1.5,1.0,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.0,0.0025,0.8,3,50,5,1,0.05,0.2,True
v6,imhi_v100_l005_d01_vox08_fs005_ml2,2.3775,6.0852,5.558,3.786,67.82,462,0.937,5.031,0,0,1.5,1.0,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.8,2,50,5,1,0.05,0.2,True
v6,imhi_v1000_l010_d01_vox08_fs005_ml1,2.4623,6.4112,9.668,10.852,18.73,451,0.923,5.036,0,0,1.5,1.0,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.01,0.0025,0.8,1,50,5,1,0.05,0.2,True
v8,fs015_vox040_mp100_ps8_pl4_if20,2.5909,14.3004,3.039,1.271,1.548,458,0.936,5.042,0,0,0.1,0.1,0.0005,0.0005,20,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.4,1,100,5,3,0.15,0.2,True
v6,imlo_v100_l005_d01_vox05_fs020_ml3,2.592,12.271,1.948,1.955,14.132,460,0.936,5.036,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.5,3,50,5,1,0.2,0.2,True
v6,imlo_v100_l005_d01_vox05_fs020_ml2,2.644,14.3786,1.486,1.94,12.011,459,0.947,5.046,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.5,2,50,5,1,0.2,0.2,True
v6,imlo_v100_l005_d00_vox05_fs020_ml1,2.7012,17.4167,2.664,2.196,5.99,458,0.95,5.041,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.0,0.0025,0.5,1,50,5,1,0.2,0.2,True
v6,imlo_v100_l010_d01_vox03_fs020_ml2,2.7419,19.1252,2.029,4.801,6.89,461,0.947,5.046,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.01,0.0025,0.3,2,50,5,1,0.2,0.2,True
v6,imlo_v100_l010_d00_vox05_fs020_ml2,2.7931,10.8329,3.517,2.516,10.573,457,0.947,5.038,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.01,0.02,0.05,0.0,0.0025,0.5,2,50,5,1,0.2,0.2,True
v6,imhi_v1000_l005_d00_vox08_fs005_ml2,2.8937,6.3722,7.101,6.672,12.238,457,0.948,5.047,0,0,1.5,1.0,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.0,0.0025,0.8,2,50,5,1,0.05,0.2,True
v7,fs025_vox03_v100_be002_pf3_mp50_ga1,2.9104,20.4604,4.209,2.951,1.822,457,0.935,5.036,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.02,0.01,0.0025,0.3,1,50,5,3,0.25,0.2,True
v7,fs025_vox05_v100_be010_pf1_mp100_ga1,2.9859,10.6947,2.687,4.412,17.919,457,0.935,5.033,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.1,0.01,0.0025,0.5,1,100,5,1,0.25,0.2,True
v6,imhi_v1000_l005_d01_vox08_fs005_ml3,3.0419,8.8046,10.139,9.717,64.913,451,0.924,5.028,0,0,1.5,1.0,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.8,3,50,5,1,0.05,0.2,True
v6,imhi_v1000_l005_d01_vox08_fs005_ml2,3.0438,7.2318,3.158,6.099,68.972,433,0.923,5.033,0,0,1.5,1.0,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.8,2,50,5,1,0.05,0.2,True
v8,fs015_vox025_mp50_ps4_pl4_if30,3.0458,16.9002,1.473,2.05,9.401,451,0.936,5.035,0,0,0.1,0.1,0.0005,0.0005,30,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.25,1,50,5,3,0.15,0.2,True
v8,fs020_vox030_mp100_ps8_pl4_if50,3.0479,12.5241,1.157,2.173,10.88,457,0.935,5.026,0,0,0.1,0.1,0.0005,0.0005,50,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.3,1,100,5,3,0.2,0.2,True
v7,fs025_vox05_v100_be005_pf1_mp50_ga1,3.1688,20.9505,3.865,1.393,5.03,449,0.918,5.035,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.5,1,50,5,1,0.25,0.2,True
v8,fs020_vox025_mp100_ps4_pl4_if20,3.2608,16.8602,1.598,1.727,8.202,457,0.936,5.04,0,0,0.1,0.1,0.0005,0.0005,20,100,4,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.25,1,100,5,3,0.2,0.2,True
v8,fs020_vox025_mp50_ps8_pl4_if30,3.2899,16.087,1.878,2.426,10.237,450,0.92,5.035,0,0,0.1,0.1,0.0005,0.0005,30,100,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.01,0.0025,0.25,1,50,5,3,0.2,0.2,True
v6,imhi_v1000_l005_d00_vox08_fs005_ml3,3.2914,7.6118,17.379,8.696,8.862,459,0.949,5.041,0,0,1.5,1.0,0.0005,0.0005,30,1000,8,4,5,0.1,True,0.0,0.0,-0.005,0.02,0.05,0.0,0.0025,0.8,3,50,5,1,0.05,0.2,True
