RosTime,Stream,GTOdomX,GTOdomY,GTOdomZ,GTQX,GTQY,GTQZ,GTQW,GTYaw,VIOX,VIOY,VIOZ,VIOQX,VIOQY,VIOQZ,VIOQW,VIOYaw
1776946024.548734903,VIO,,,,,,,,,1.99394699233,1.12523769878,1.54015942735,0.00735862110496,8.07914870179e-05,0.208293763921,0.978038625045,0.419650829086
1776946024.554733992,GT,2.00365757942,0.929432988167,1.56154048443,0.00979303058776,-0.00210953609343,0.238484408309,0.97109468849,0.481555534719,,,,,,,,
1776946024.554733992,VIO,,,,,,,,,1.9938913964,1.12526491091,1.54109123869,0.00705228395952,0.000220274511318,0.210169884363,0.97763942048,0.42349055951
1776946024.563737154,VIO,,,,,,,,,1.99380607764,1.12530055727,1.54248491156,0.00670803601169,0.000363146008028,0.212982341759,0.977032953629,0.429248244609
1776946024.569736958,VIO,,,,,,,,,1.99374815565,1.12532071518,1.54340927283,0.00652052390155,0.000432346257591,0.21484905308,0.976625404255,0.433071289434
1776946024.578737974,GT,2.00387239456,0.922759175301,1.56931388378,0.00748438553268,-0.00146199387131,0.249683374165,0.96829752852,0.504676313765,,,,,,,,
1776946024.578737974,VIO,,,,,,,,,1.99366106416,1.12534420732,1.54478584155,0.00640076264209,0.000397177286995,0.217658410631,0.976003938911,0.438825870267
1776946024.584738016,VIO,,,,,,,,,1.99360155457,1.12535528068,1.54569643186,0.00640287271873,0.00034285402229,0.219521477771,0.975586596089,0.442643622577
1776946024.593738079,VIO,,,,,,,,,1.99898588825,1.11454415737,1.56442423058,0.00846479662935,-0.00191758879824,0.224570974748,0.974419082003,0.452963904543
1776946024.599737167,VIO,,,,,,,,,1.99910302272,1.11428448332,1.56564545199,0.0085491750351,-0.00200985964515,0.226432600639,0.973987242955,0.456783804073
1776946024.599737167,GT,2.00400233269,0.918773174286,1.57380652428,0.0073919732965,-0.00163553550031,0.256185916567,0.966597872515,0.518117171457,,,,,,,,
1776946024.608739138,VIO,,,,,,,,,1.99927875198,1.11388403513,1.56746319699,0.00864791897471,-0.00211678270036,0.229228871534,0.973331833027,0.462525298693
1776946024.614737988,VIO,,,,,,,,,1.9993958126,1.11361106787,1.56866461698,0.00869849453754,-0.00217973962582,0.231078519845,0.972893777652,0.466325458406
1776946024.614737988,GT,2.00404000282,0.917622506618,1.57507896423,0.00747337466821,-0.0017303751316,0.258039703601,0.966103911437,0.52195224774,,,,,,,,
1776946024.623738050,VIO,,,,,,,,,1.99956993589,1.11319097642,1.57045186616,0.00874289839208,-0.00226635754778,0.233880428051,0.972223416055,0.47208569936
1776946024.629740000,VIO,,,,,,,,,1.99968402938,1.11290304198,1.57163302056,0.0087617712337,-0.002322781071,0.235737503277,0.971774493183,0.475905826098
1776946024.638741016,GT,2.00428819656,0.910011053085,1.58321559429,0.0077814957979,-0.00216943071802,0.270043063156,0.962814413044,0.546835959237,,,,,,,,
1776946024.638741016,VIO,,,,,,,,,1.99985263268,1.11246193708,1.57338706823,0.00880994949127,-0.00241486950431,0.238515368917,0.971095758402,0.481623150268
1776946024.644742966,VIO,,,,,,,,,1.99996443752,1.11216139414,1.57454415933,0.00883689894434,-0.002475850214,0.240364906531,0.970639217779,0.485432094167
1776946024.659744024,VIO,,,,,,,,,2.00107173774,1.09749271061,1.58138463446,0.00754213727203,-0.00261590132631,0.246606616857,0.969082787871,0.498311958623
1776946024.659744024,GT,2.00440382957,0.906418502331,1.58688509464,0.00776558470361,-0.00232524630402,0.275554016627,0.961251354978,0.558291063334,,,,,,,,
1776946024.668742895,VIO,,,,,,,,,2.00128578134,1.09660234918,1.58314087272,0.00699586457866,-0.0026288831339,0.249354227631,0.968383506683,0.503988595592
1776946024.674741983,VIO,,,,,,,,,2.00142747005,1.0960027635,1.58429630659,0.00660080703348,-0.00261582264029,0.251181873433,0.967913866662,0.507767209018
1776946024.674741983,GT,2.00451827049,0.902777135372,1.59047400951,0.00684171242415,-0.00238892048029,0.281040335264,0.959668677554,0.569721646345,,,,,,,,
1776946024.683743000,VIO,,,,,,,,,2.00163670075,1.09509468286,1.58600621342,0.00611917738321,-0.00257940426898,0.25393706978,0.967197946097,0.513466137232
1776946024.689743757,VIO,,,,,,,,,2.00177421234,1.09448456695,1.58713100642,0.00586701022477,-0.00254323612119,0.255766488111,0.966717442534,0.517252015186
1776946024.698745012,GT,2.00451827049,0.902777135372,1.59047400951,0.00684171242415,-0.00238892048029,0.281040335264,0.959668677554,0.569721646345,,,,,,,,
1776946024.698745012,VIO,,,,,,,,,2.00197998268,1.09356344983,1.58879398682,0.0056509933282,-0.00249297872367,0.258497059004,0.965992299047,0.522905068935
1776946024.704746008,VIO,,,,,,,,,2.00211531916,1.09294577217,1.58988678639,0.00553360529323,-0.00247452122747,0.260318595461,0.96550374666,0.526678237332
1776946024.713748932,VIO,,,,,,,,,2.0023132866,1.09201417909,1.59149900107,0.00516621627451,-0.00240133298301,0.263037132182,0.964768889892,0.532314539482
